"","Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
"475","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","21",60
"476","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","139",41.1
"477","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","103",27.1
"478","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","18",52.8
"479","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","17",56.5
"480","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","9",63.8
"481","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","17",27.1
"482","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","8",58.1
"483","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","58",35.9
"484","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","19",89.7
"485","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","45",40
"486","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","32",53
"487","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","335",22
"488","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","110",41.3
"489","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","41",56.7
"490","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","486",20
"491","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","25",60
"492","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","24",41.1
"493","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","66",27.1
"494","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","15",52.8
"495","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","21",56.5
"496","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","7",63.8
"497","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","11",27.1
"498","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","9",58.1
"499","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","32",35.9
"500","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","12",89.7
"501","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","41",40
"502","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","13",53
"503","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","212",22
"504","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","51",41.3
"505","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","13",56.7
"506","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","276",20
"507","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","30",60
"508","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","176",41.1
"509","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","145",27.1
"510","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","14",52.8
"511","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","15",56.5
"512","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","20",63.8
"513","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","26",27.1
"514","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","22",58.1
"515","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","57",35.9
"516","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","19",89.7
"517","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","58",40
"518","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","38",53
"519","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","371",22
"520","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","174",41.3
"521","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","75",56.7
"522","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","620",20
"523","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","27",60
"524","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","338",41.1
"525","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","287",27.1
"526","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","81",52.8
"527","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","46",56.5
"528","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","33",63.8
"529","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","44",27.1
"530","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","42",58.1
"531","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","125",35.9
"532","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","38",89.7
"533","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","74",40
"534","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","76",53
"535","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","811",22
"536","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","272",41.3
"537","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","128",56.7
"538","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,211",20
"539","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","14",60
"540","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","672",41.1
"541","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","460",27.1
"542","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","17",52.8
"543","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","2",56.5
"544","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","7",63.8
"545","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","13",27.1
"546","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","9",58.1
"547","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","17",35.9
"548","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","31",89.7
"549","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","17",40
"550","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","45",53
"551","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","1,114",22
"552","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","139",41.3
"553","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","51",56.7
"554","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,304",20
"555","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","15",60
"556","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","27",41.1
"557","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","71",27.1
"558","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","17",52.8
"559","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","13",56.5
"560","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","6",63.8
"561","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","17",27.1
"562","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","7",58.1
"563","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","18",35.9
"564","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","11",89.7
"565","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","23",40
"566","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","7",53
"567","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","152",22
"568","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","70",41.3
"569","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","10",56.7
"570","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","232",20
